ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
4096
ITEM: BOX BOUNDS pp pp pp
-8.4143135181382007e+00 8.4143135181382007e+00
-8.4143135181382007e+00 8.4143135181382007e+00
-8.4143135181382007e+00 8.4143135181382007e+00
ITEM: ATOMS id type xu yu zu vx vy vz fx fy fz
1 1 0.932598 -5.99772 7.86488 1.06921 1.49851 1.52701 40.7818 25.3583 -42.1947
2 1 4.59093 -2.23513 7.17388 -0.508165 0.773986 0.830311 -30.3254 10.5427 -34.6575
3 1 0.588158 -2.22444 6.96511 -0.256162 1.04982 0.6054 -36.3521 23.6768 44.4894
4 1 -6.7553 -7.35659 -0.536807 -1.56588 0.94674 0.220682 9.7299 -48.9323 40.6615
5 1 8.32883 2.59331 -4.15973 0.97521 1.64452 0.810935 44.3461 29.7436 -25.7529
6 1 -6.88429 0.583369 2.17985 -0.929578 -1.47636 1.55535 33.1804 0.0413996 22.7301
7 1 5.58052 8.28265 4.42915 -1.33657 0.087573 1.12524 -40.3653 -11.8466 -39.7696
8 1 3.92326 -2.69383 -1.50056 -1.04173 1.28172 -1.69906 32.4118 21.9706 12.1419
9 1 -1.47671 3.45592 5.03908 -1.06381 0.0283505 1.46026 -23.6974 3.01249 -43.7216
10 1 6.53589 -7.06302 8.7166 1.19812 0.371024 0.997164 -27.4693 -48.3511 27.6539
11 1 -8.99709 7.84227 -2.04084 0.212914 -1.16574 1.66061 37.9423 50.9516 -27.4374
12 1 2.1166 -0.956207 -2.6789 1.11393 -0.529104 1.46143 26.0537 41.5391 -45.1891
13 1 3.23271 -4.41348 1.45467 0.138077 -0.519431 1.5465 43.8732 -1.03685 -19.4482
14 1 2.93836 0.806237 -4.08337 -1.36957 -1.44211 -0.110868 36.8976 -34.5338 -42.2595
15 1 -6.46516 -2.9072 -2.38698 1.70374 0.455044 -0.882642 26.7207 -37.771 44.5993
16 1 2.78027 1.46737 1.0368 -1.37113 0.131551 0.415489 41.2846 39.0864 -48.2386
17 1 1.51534 -2.94737 -3.21185 1.09411 1.6579 0.953801 32.8867 24.9984 -20.3559
18 1 -2.54017 1.30572 -5.52302 0.881066 -0.674647 -0.405758 45.65 -1.35033 -36.0921
19 1 5.23059 -2.64852 -2.8768 -0.278188 0.780786 1.04454 21.7121 -11.6022 29.3416
20 1 -2.67287 -5.42676 1.13095 1.27001 -1.36178 1.62218 -44.3769 10.7713 -42.4533
21 1 8.41321 -4.09332 -6.69316 -1.68247 1.61543 -0.53243 20.6304 10.3922 -11.34
22 1 1.94821 3.13819 2.18153 0.399957 -0.172952 -0.641851 -5.5599 -46.0465 10.8368
23 1 -7.2597 -1.68187 -2.68821 0.620011 -0.980287 0.169022 13.9126 -7.23018 3.39406
24 1 -3.06021 6.97319 -2.01865 0.495838 0.232274 -0.786161 45.1711 48.9523 29.3544
25 1 2.41339 -1.49703 -7.02849 -1.26688 -0.570773 -0.508556 34.2778 9.46844 42.7305
26 1 3.62943 4.33945 -5.76743 0.620299 0.408823 0.156264 -46.1109 -35.3928 -8.77696
27 1 4.78748 -2.65718 -0.760586 0.428315 -0.658212 -0.767397 -29.5335 -24.9141 22.0426
28 1 -3.01474 1.03821 -3.64114 -0.513952 0.31186 -1.14065 21.615 9.07652 22.7535
29 1 -1.92148 -3.52274 5.28364 1.09685 -0.580026 -0.451854 6.74627 -29.8804 22.5302
30 1 -2.37682 -0.289649 0.588712 -0.590764 -1.12469 0.20015 11.3386 -3.64962 5.12049
31 1 -5.74038 -0.867152 2.63529 1.63084 -0.860048 -1.45706 -20.1599 -6.54089 -36.2555
32 1 -7.18736 7.43614 -3.3153 0.53515 0.609398 0.401555 18.0907 -47.1124 -38.2046
33 1 4.46652 8.27067 4.49157 -1.46248 -0.315498 -0.54504 28.8656 -26.0111 -26.5257
34 1 -4.17764 -5.852 -7.74172 -0.64595 1.36674 -0.533242 -5.79451 7.99391 40.5487
35 1 -5.44766 7.96164 -1.56285 0.588784 -0.313081 -1.40726 -33.4396 47.5224 38.5939
36 1 0.365419 -4.59002 5.64076 0.783869 1.01413 -1.18365 13.0304 39.9638 -17.0853
37 1 -2.01533 5.2686 0.250251 1.01561 -0.486416 -0.192662 4.96384 20.9428 16.7167
38 1 -3.32488 2.14867 4.16083 -0.48742 0.237214 -0.733238 34.1585 25.116 -3.37005
39 1 0.295155 0.424492 0.619803 -0.294108 -0.576238 0.990536 24.8816 18.3 35.239
40 1 5.22904 -1.3996 -5.13343 -0.550995 0.0311465 0.0504363 -0.299087 40.1587 -46.7832
41 1 -0.64609 -0.649137 0.365076 -1.19629 -0.06057 0.503172 48.1054 -35.4433 0.430358
42 1 -6.41831 6.73961 -0.707315 -1.45846 1.59342 -0.670017 -15.9885 33.7272 20.5594
43 1 5.62427 5.99087 -3.1837 0.875655 1.73174 0.929839 -27.4812 2.95123 32.549
44 1 -8.11558 7.76069 -2.77825 -0.802232 -1.20501 -1.4409 29.826 47.7411 34.5651
45 1 4.27004 7.253 -3.18786 -1.10753 1.63766 -0.388246 -15.7584 26.4874 21.629
46 1 4.34607 6.57386 -4.31074 0.176723 -0.948748 1.29189 29.2646 33.9738 -9.53574
47 1 -6.7328 -0.917766 5.88544 -0.504245 0.966685 0.0870879 4.16865 -48.1191 7.04605
48 1 -4.83237 0.146532 7.53176 -0.582027 0.513977 0.822716 -49.9478 26.095 11.7624
49 1 4.39554 -7.91845 5.35537 0.00503216 0.241788 0.0789608 -40.3209 -8.06848 -0.0701368
50 1 3.6069 1.95722 0.468914 1.11519 -0.155492 -1.05495 -4.43891 -19.5943 -8.19941
51 1 -2.69851 4.44664 -0.768259 -0.183824 -0.106258 0.136418 -6.91257 34.2737 -0.573537
52 1 -7.69966 -1.40202 1.85606 -1.23097 1.42599 -0.347047 3.65696 22.6084 0.693472
53 1 -3.42553 5.40034 -6.53249 1.15765 1.3766 -0.724055 4.09883 -1.01939 -19.4944
54 1 -6.78153 4.52153 6.02462 -1.5463 1.55413 -0.621875 44.504 45.3902 -17.4582
55 1 -3.17777 4.88088 3.51438 0.999674 1.40479 -0.694079 20.4179 0.91599 -47.8459
56 1 -2.33545 -4.66614 -6.41056 0.972109 1.38029 -1.01512 34.8742 -37.647 28.7263
57 1 -1.40675 2.61623 3.12322 -1.39727 -0.245865 1.23119 -10.9754 -26.3526 8.32838
58 1 0.346566 -0.9351 1.96151 -0.904596 0.0598293 1.56576 -3.27217 28.6604 2.22217
59 1 7.99268 -0.952789 5.76677 0.817453 -1.52247 1.02352 43.391 16.4158 -42.7248
60 1 6.53397 -0.69685 -8.67155 0.731377 0.384333 -0.0420936 -49.018 -12.7964 -19.7432
61 1 1.77993 2.84379 -4.59863 -0.58468 0.877394 -0.181616 -22.9265 -46.9458 48.815
62 1 6.8295 0.745314 0.974883 -1.51946 -0.208898 0.232099 -26.7001 41.1253 39.6399
63 1 -0.859712 3.00672 -1.0699 -0.732981 1.05258 -1.34815 -44.0815 34.0429 33.928
64 1 -3.11087 -0.675292 -4.2661 -1.37375 0.899075 1.19809 18.0969 -26.7816 21.3315
65 1 0.272474 3.92219 -0.996826 -0.549703 0.99881 0.687543 -41.4951 -2.27383 -42.2602
66 1 -4.37444 -6.76394 -6.08971 -0.42968 -0.810254 -1.2364 -26.2313 -7.59449 -26.2493
67 1 8.04551 -2.71901 3.14434 -0.459221 0.535982 0.735507 40.0913 -42.2809 36.9845
68 1 -4.93868 -2.66621 4.92964 0.165661 -0.172892 0.355874 -24.8406 45.8657 10.6397
69 1 -2.24154 -6.34875 0.736059 1.74154 -0.321161 1.08507 34.6164 34.5507 -39.8197
70 1 1.58922 -4.87439 -4.23325 1.39165 -0.109867 -1.7432 31.5087 26.4687 14.1525
71 1 0.71689 7.05799 1.9622 0.315055 0.728007 -0.972363 -3.09579 -4.29306 -13.3222
72 1 -8.36668 -2.58354 1.08267 1.50399 0.268126 0.212177 35.765 -3.46137 -20.7045
73 1 -8.23356 -0.681261 2.505 -0.221635 0.532224 -0.197197 25.6993 -41.8357 -14.657
74 1 -4.26373 -4.45519 -5.53476 -0.643984 -0.162065 -0.903119 36.6756 20.595 12.0966
75 1 1.95885 -7.28636 2.59586 0.200273 0.726198 -0.254806 35.0777 -5.56194 -2.43709
76 1 -7.86215 -1.45301 -7.18898 -0.850996 -1.41749 -1.32823 47.8168 44.4045 -11.4962
77 1 7.55545 -2.87676 5.5238 1.53316 -0.468059 0.644313 4.28694 -5.33371 21.441
78 1 -4.8873 -4.83244 -0.276769 -0.985055 -0.420932 0.990336 -27.1389 45.4157 -18.9551
79 1 0.267341 4.08108 5.47756 -0.458101 -1.38141 0.168806 -7.14728 -38.8921 -3.68847
80 1 3.71897 -7.86302 6.19806 0.333876 -1.02272 -0.828656 5.02418 49.9525 -42.608
81 1 6.43276 5.44521 5.35971 0.174809 1.45895 0.314946 -30.8783 -36.5349 -22.1246
82 1 1.28689 -6.83046 8.4725 -1.59517 -0.509641 0.128785 -20.9078 21.4931 6.01539
83 1 -0.276319 3.29008 -0.0152197 -1.60132 -0.154778 0.565332 30.0575 41.0949 -25.9664
84 1 -7.90328 -0.365834 5.80358 -0.838002 -0.832254 -1.05367 10.9074 -7.22757 23.2634
85 1 -7.94989 -0.0886034 -4.38236 0.515482 -1.51509 0.579479 -30.365 23.6911 14.8207
86 1 7.04702 1.11227 7.31674 -1.6073 -0.263309 -1.5508 18.2211 42.3083 41.8074
87 1 -4.35229 -8.50364 -1.67208 1.52286 -0.60688 1.11825 24.6888 1.70338 -38.9278
88 1 -6.76883 -6.97302 -4.4441 -0.976038 -1.00293 -0.054189 41.6301 -30.1811 -17.3425
89 1 -5.87301 -4.24901 4.46249 0.105452 0.866973 1.00131 8.97201 36.2435 -12.4467
90 1 4.90614 3.32055 -1.66493 0.723239 -1.56359 1.36831 -10.082 -39.5718 -24.5597
91 1 2.15728 3.4214 1.15622 1.25987 1.15002 1.07555 -41.8733 34.3653 21.8925
92 1 -2.99107 5.62024 5.99551 0.430531 -1.44118 1.68707 -17.3577 48.6451 13.0667
93 1 3.46575 3.55333 -7.16275 -0.143462 0.639612 0.00186418 8.379 28.1911 26.7295
94 1 -6.28497 -2.52308 -4.22119 -1.63712 -0.188482 1.08859 40.4529 42.3576 31.2001
95 1 2.68364 -8.42955 -2.81375 -1.64595 0.0175148 -0.879181 37.4649 -49.9737 -6.30206
96 1 -1.22159 2.62146 -5.10573 1.48033 0.192916 1.51979 43.9502 8.87038 43.2821
97 1 3.1376 -8.18212 -0.509448 -0.930619 -1.68712 -0.409721 -35.2345 38.4879 -32.1517
98 1 -3.92671 5.26336 4.21911 -1.19698 -1.29899 -0.941875 -27.9546 2.44029 -13.9231
99 1 -0.668554 -1.72719 4.77429 -1.2237 -0.918124 0.847251 -45.2238 -1.65662 -22.1703
100 1 -6.01249 2.63189 6.3384 0.950669 0.600094 -0.392545 19.2637 -48.9929 -39.5815
101 1 5.06134 -5.88792 3.11207 0.527135 0.730957 0.208452 27.6216 29.3508 -43.4801
102 1 -4.36638 -3.53799 2.49336 -0.594732 1.32859 1.29773 -15.9937 -12.0558 20.5211
103 1 -2.35166 -5.32585 2.99537 0.869833 0.689095 -1.53636 7.77293 41.5551 28.6275
104 1 8.32377 1.71939 0.372249 -1.21997 -0.548166 -0.842409 37.1279 23.9441 34.8602
105 1 5.07183 -7.43235 1.07528 0.665022 -1.61698 -0.555712 45.6104 -24.0115 -2.93559
106 1 -4.11606 -1.2963 -1.67191 -0.219987 0.570636 -1.10427 -13.5358 6.12567 -41.342
107 1 -0.739723 -6.01417 -3.36168 0.689909 -1.6546 -0.183834 2.22763 -35.3723 37.3626
108 1 6.00975 -7.65464 -4.61227 -0.774942 1.08707 0.846361 42.7354 -22.4785 -24.2426
109 1 6.16275 6.71348 -3.76263 -0.168202 -0.305127 0.89834 21.5382 -22.8147 -12.2172
110 1 -2.27601 -6.23735 2.39475 -1.24809 0.510713 1.28458 -3.35657 9.30392 -44.6125
111 1 6.54021 5.84786 7.27627 1.07871 -1.22855 0.524605 -47.523 27.8098 -25.7145
112 1 -5.45561 -7.71203 2.9888 -0.797269 -0.768814 0.336604 -0.370132 49.2472 27.2239
113 1 1.8167 2.63198 -8.64147 -0.596522 -1.08414 0.680472 39.4817 -36.0903 1.0651
114 1 6.35269 -4.37228 -1.97168 1.7243 0.28334 0.0777138 -48.9437 18.2548 -37.5024
115 1 -4.37194 0.974209 8.03162 0.900971 -1.47973 0.203702 -49.5056 40.5484 22.8852
116 1 -1.30576 -6.47142 2.83805 -0.915315 -0.314872 -0.387443 16.5692 15.2201 -28.7395
117 1 -7.24253 -5.83607 2.20607 -0.158378 -1.13112 -0.716693 9.12781 21.2043 13.1294
118 1 -7.81495 -2.49795 6.1392 1.18978 -1.51066 -0.957362 -16.5546 -29.5678 32.3906
119 1 -6.00478 -0.450719 -4.35853 1.23809 1.43091 -0.726262 0.729243 19.2049 -22.4451
120 1 -7.30392 -3.47831 -0.209451 -0.600854 -1.29993 0.424966 -35.7833 -25.5649 -15.113
121 1 -4.2321 -5.29341 -8.65473 1.34277 1.18625 1.52101 -51.2173 -27.0943 -12.3714
122 1 -2.24658 -7.22275 8.51803 -1.13796 -1.60313 0.644802 -37.5833 -33.7214 4.28312
123 1 2.86918 -3.59293 2.55076 0.332943 0.591374 -1.74602 -27.1127 -12.9285 -14.8606
124 1 7.03551 5.19329 -2.00295 1.31612 -0.823569 -0.297387 -10.9301 4.82818 35.2181
125 1 -1.18878 -4.49502 7.35721 -0.863038 0.160211 1.54492 27.6959 39.6779 37.3282
126 1 3.69364 -5.30368 1.85275 -0.321512 -1.33592 0.546984 -29.045 34.1024 -49.4563
127 1 -6.28456 5.70573 -7.0799 -1.51458 -1.17816 0.393934 28.8548 0.123608 -27.9017
128 1 2.07176 7.89439 5.92199 -1.62994 -0.506895 1.35027 46.7645 -41.4982 -50.7629
129 1 7.78026 2.79972 -5.11362 -1.19876 -0.0762899 -0.949505 1.68503 41.0967 -21.2572
130 1 -4.59688 -7.60021 1.30791 -1.54108 -0.59399 -0.0546612 -38.7188 25.7841 34.3234
131 1 4.63379 0.33566 -3.86388 -0.917211 -1.06165 -1.68298 33.3589 29.3164 27.5461
132 1 -0.831826 7.11033 0.209623 -0.476421 -1.58764 1.62541 41.3089 -26.7851 13.4433
133 1 -4.86333 4.56176 2.63453 0.700457 -0.695369 0.500676 -8.8974 40.8796 34.1595
134 1 -6.05494 8.11423 2.12641 1.52481 1.09501 -0.516631 -50.033 -43.8909 49.5629
135 1 -6.03415 4.72039 -3.44008 -0.269856 -0.923223 1.58201 -47.8335 21.7393 -46.9789
136 1 -2.96236 -2.83045 0.584138 0.734161 -1.23473 0.392511 -41.4956 12.8873 36.1099
137 1 -1.63974 -4.90237 -4.28494 -1.34802 1.2772 -1.4694 -10.3293 30.3482 -46.1881
138 1 2.17494 -1.52202 -0.581354 0.50888 1.62294 1.16633 -13.9866 12.2844 18.6726
139 1 -5.56619 -0.425946 -0.357743 1.53096 0.589568 -0.980113 -23.5096 -3.73867 26.4615
140 1 8.31057 6.29596 3.22171 -0.838252 -1.5871 0.263474 16.8717 27.4464 0.307099
141 1 3.55122 2.31208 2.60688 1.08208 0.128186 -0.833204 1.82821 36.4512 -26.584
142 1 -1.40562 -7.06489 4.19571 -0.208822 1.52599 0.00724603 39.5614 -31.2152 5.08554
143 1 -0.141574 -2.21411 1.6019 -1.07281 0.852756 0.59308 -8.73807 -32.5476 -24.8965
144 1 0.991962 5.7806 1.0552 -1.20441 1.74076 0.377905 48.1334 13.997 38.0371
145 1 1.49492 -5.85652 1.19293 -1.36799 1.00942 -0.712686 -3.68167 25.5093 42.6251
146 1 0.46395 2.08471 4.71853 -0.605539 -0.5187 -0.00752022 41.9714 -30.0916 47.4009
147 1 2.39595 3.77016 8.89552 -0.327452 -0.906711 -0.939921 -45.5862 14.4866 41.4053
148 1 -2.72992 4.46583 0.653267 0.50116 -0.217354 -0.144356 10.8778 -35.2564 5.54347
149 1 -7.19982 1.52958 3.90317 -1.06485 -0.116764 -0.122183 9.43737 -15.682 -22.6546
150 1 -7.53298 -6.86005 3.03521 1.67828 1.35344 0.635568 35.9185 -41.3753 3.96648
151 1 8.17221 5.99208 4.53127 0.705056 0.541933 0.493155 24.7949 -30.5663 -36.9125
152 1 1.63962 3.26153 3.313 -0.421902 -1.46138 0.908689 -34.4382 32.5553 -26.3053
153 1 -3.95178 -1.60629 6.6579 -0.172941 -0.429406 0.315055 -6.85909 -37.8254 -44.4127
154 1 -0.243546 -5.05065 6.45961 0.235684 1.23431 0.246768 25.3416 -43.0642 6.05695
155 1 -6.15067 2.27744 -0.142341 0.338801 -1.20883 0.127447 -33.8299 -3.90707 37.371
156 1 0.412676 8.15446 -2.33558 0.109132 0.485188 0.990599 -20.0913 14.136 26.7375
157 1 2.58235 -1.7196 0.430892 0.497517 0.794604 1.64713 37.6999 30.4599 10.8437
158 1 3.50849 -2.21859 7.3472 -0.673339 0.849436 0.113988 -37.1641 42.3854 49.0019
159 1 0.469032 1.17881 -6.91312 -1.36884 0.510065 0.764818 15.6569 -15.256 -22.6628
160 1 -7.07404 6.85513 -6.50575 -1.59831 -1.41779 0.597369 -5.0748 -7.64335 -10.582
161 1 6.09075 -4.60619 -3.01404 1.74966 1.22839 0.950887 -41.1886 -14.8327 -3.84255
162 1 -1.47723 -1.45736 1.4417 0.317518 0.634305 0.691846 -3.58693 4.63881 33.8689
163 1 0.896551 -3.79043 2.85988 -0.722567 -0.245039 1.28842 9.4682 44.0584 20.5505
164 1 3.33009 -2.01568 5.11802 -0.0569577 -0.990506 1.27848 -1.73644 -18.053 -14.975
165 1 -7.20291 5.81043 8.21386 -1.22793 0.572958 -0.105618 39.681 28.8153 45.6827
166 1 5.08332 4.45951 4.541 0.0524242 1.59384 -0.48552 -9.96891 -24.5479 36.0733
167 1 6.65425 -1.80175 -3.069 0.570678 -0.37594 0.0373927 11.5648 -45.9596 29.4372
168 1 -5.54924 -6.86247 0.766152 0.84426 -0.420488 1.53486 -43.2039 -7.46273 -6.40675
169 1 -0.725058 -1.14947 -1.78271 0.0729151 0.260006 -1.41974 -7.99602 -9.8707 13.1057
170 1 -5.89576 3.57709 -8.52425 -1.4739 1.38993 -1.39427 -4.36141 -44.3126 15.1721
171 1 -2.82161 -6.88485 -6.97485 1.2651 -0.893734 -0.634701 -29.6019 -9.04221 -16.2595
